Company,Item,Calories,TotalFat_g,SaturatedFat_g,Cholesterol_mg,Sodium_mg,Carbs_g,Fiber_g,Sugars_g,Protein_g,ItemType
Taco Bell,Nachos BellGrande® – Chicken,720,35,6,35,1050,81,14,5,20,LD
Taco Bell,Nachos BellGrande® – Steak,720,36,6,30,1030,81,14,5,19,LD
Taco Bell,Beef Quesarito,650,33,12,55,1390,67,6,5,22,LD
Taco Bell,Black Bean Quesarito (V),630,29,10,35,1260,73,7,5,19,LD
Taco Bell,Quesadilla – Cheese (V),470,25,12,50,990,37,4,2,19,LD
Taco Bell,Quesadilla – Chicken,510,26,12,75,1250,38,4,2,27,LD
Taco Bell,Quesadilla – Steak,520,27,12,70,1230,38,4,2,27,LD
Taco Bell,Bacon Club Chalupa – Specialties,440,27,5,50,840,31,2,3,20,LD
Taco Bell,Black Bean Chalupa – Specialties,330,15,3,10,430,39,5,3,10,LD
Taco Bell,Black Bean Crunchwrap Supreme – Specialties,510,17,5,5,1080,77,8,6,13,LD
Taco Bell,Black Bean Quesarito – Specialties,630,29,10,35,1260,73,7,5,19,LD
Taco Bell,Chalupa Supreme® – Specialties,350,18,5,25,560,33,4,3,13,LD
Taco Bell,Cheesy Gordita Crunch – Specialties,500,28,10,55,850,41,5,4,20,LD
Taco Bell,Cheesy Roll Up – Specialties,180,9,5,20,430,15,2,0,9,LD
Taco Bell,Crunchwrap Supreme® – Specialties,530,21,6,25,1200,71,6,6,16,LD
Taco Bell,Crunchy Taco – Specialties,170,9,4,25,310,13,3,0,8,LD
Taco Bell,Nacho Cheese Doritos® Locos Taco – Specialties,170,9,4,25,360,13,3,0,8,LD
Taco Bell,Nachos BellGrande® – Specialties,740,38,7,25,1050,82,15,5,16,LD
Taco Bell,Power Menu Bowl – Specialties,470,19,6,70,1200,50,7,2,26,LD
Taco Bell,Quesadilla – Specialties,510,26,12,75,1250,38,4,2,27,LD
Taco Bell,Quesarito – Specialties,650,33,12,55,1390,67,6,5,22,LD
Taco Bell,Soft Taco – Specialties,180,9,4,25,500,17,3,1,9,LD
Taco Bell,Soft Taco Supreme – Specialties,210,10,5,25,520,20,3,2,10,LD
Taco Bell,Veggie Power Menu Bowl – Specialties,430,17,5,20,810,57,10,2,12,LD
Taco Bell,Black Beans & Rice (V),170,4,0,0,320,31,4,0,4,S
Taco Bell,Black Beans (V),50,1,0,0,135,8,3,0,2,S
Taco Bell,Beef Burrito – Value Menu,430,19,5,20,970,51,4,3,12,LD
Taco Bell,Cheesy Bean & Rice Burrito – Value Menu,420,16,4,5,880,56,7,3,10,LD
Taco Bell,Cheesy Roll Up – Value Menu,180,9,5,20,430,15,2,0,9,LD
Taco Bell,Chicken Chipotle Melt – Value Menu,190,9,3,35,530,15,1,0,12,LD
Taco Bell,Loaded Nacho Taco – Value Menu,250,12,5,25,610,24,3,2,10,LD
Taco Bell,Bean Burrito,350,9,4,5,1000,54,11,3,13,LD
Taco Bell,Black Bean Chalupa,330,15,3,10,430,39,5,3,10,LD
Taco Bell,Black Bean Crunchwrap Supreme,510,17,5,5,1080,77,8,6,13,LD
Taco Bell,Black Bean Quesarito,630,29,10,35,1260,73,7,5,19,LD
Taco Bell,Black Beans & Rice,170,4,0,0,320,31,4,0,4,S
Taco Bell,Cheese Quesadilla,470,25,12,50,990,37,4,2,19,LD
Taco Bell,Cheesy Bean & Rice Burrito,420,16,4,5,880,56,7,3,10,LD
Taco Bell,Cheesy Roll Up,180,9,5,20,430,15,2,0,9,LD
Taco Bell,Chips and Nacho Cheese Sauce,220,13,2,5,250,24,2,2,2,S
Taco Bell,Hash Brown,160,12,1,0,270,13,2,0,1,BS
Taco Bell,Power Menu Bowl – Veggie,430,17,5,20,810,57,10,2,12,LD
Taco Bell,Power Menu Bowl – Chicken,470,19,6,70,1200,50,7,2,26,LD
Taco Bell,Power Menu Bowl – Steak,480,20,7,60,1150,51,7,2,25,LD
Taco Bell,Power Menu Bowl – Veggie (V),430,17,5,20,810,57,10,2,12,LD
Taco Bell,Breakfast Crunchwrap – Bacon,670,41,12,140,1270,50,4,3,21,B
Taco Bell,Breakfast Crunchwrap – Sausage,720,47,15,145,1210,51,4,3,21,B
Taco Bell,Breakfast Crunchwrap – Steak,660,38,12,145,1300,51,4,3,24,B
Taco Bell,Cheesy Toasted Breakfast Burrito – Bacon,350,16,5,115,870,36,2,3,13,B
Taco Bell,Cheesy Toasted Breakfast Burrito – Fiesta Potato (V),340,14,4,100,750,43,3,3,10,B
Taco Bell,Cheesy Toasted Breakfast Burrito – Sausage,340,17,5,110,730,36,2,3,11,B
Taco Bell,Grande Toasted Breakfast Burrito – Bacon,560,30,10,230,1290,49,4,3,24,B
Taco Bell,Grande Toasted Breakfast Burrito – Sausage,560,31,10,230,1150,49,4,3,22,B
Taco Bell,Grande Toasted Breakfast Burrito – Steak,560,28,9,240,1310,50,4,3,27,B
Taco Bell,Hash Brown (V),160,12,1,0,270,13,2,0,1,BS
Taco Bell,Hash Brown Toasted Breakfast Burrito – Bacon,570,33,10,135,1270,49,4,2,21,B
Taco Bell,Hash Brown Toasted Breakfast Burrito – Sausage,570,34,10,130,1130,49,4,2,18,B
Taco Bell,Hash Brown Toasted Breakfast Burrito – Steak,570,30,9,140,1290,50,4,2,24,B
Wendy’s,Dave’s Double,810,51,20,175,1280,41,3,8,49,LD
Wendy’s,Dave’s Single,570,34,13,100,1110,40,3,9,30,LD
Wendy’s,Double Stack,390,21,9,90,740,26,1,6,25,LD
Wendy’s,Jr. Bacon Cheeseburger,380,22,8,65,680,25,1,5,19,LD
Wendy’s,Jr. Cheeseburger,280,13,6,50,660,26,1,6,16,LD
Wendy’s,Jr. Cheeseburger Deluxe,340,19,7,55,660,27,2,7,16,LD
Wendy’s,Son of Baconator,630,39,15,125,1280,37,2,7,34,LD
Wendy’s,3 Piece Chicken Tenders,330,16,3,75,1010,22,0,0,24,LD
Wendy’s,4 Piece Chicken Nuggets,170,11,2,35,340,10,0,0,9,LD
Wendy’s,4 Piece Chicken Tenders,430,21,4,100,1350,29,0,1,32,LD
Wendy’s,6 Picece Chicken Nuggets,250,16,4,50,510,14,1,0,13,LD
Wendy’s,10 Piece Chicken Nuggets,420,27,5,80,850,24,1,0,22,LD
Wendy’s,Crispy Chicken BLT,420,23,6,50,950,35,2,5,20,LD
Wendy’s,Crispy Chicken Sandwich,330,16,3,30,600,33,2,4,14,LD
Wendy’s,Grilled Asiago Ranch Club,530,23,7,120,1220,36,3,6,43,LD
Wendy’s,Grilled Chicken Sandwich,370,10,2,90,830,38,3,8,34,LD
Wendy’s,Grilled Chicken Wrap,270,10,4,55,640,24,2,3,20,LD
Wendy’s,Homestyle Chicken Sandwich,510,22,4,70,1150,51,3,6,28,LD
Wendy’s,Spicy Chicken Sandwich,510,20,4,65,1030,54,4,6,29,LD
Wendy’s,Spicy Chicken Wrap,370,20,5,50,850,30,2,2,18,LD
Wendy’s,"Apple Pecan Chicken Salad, Full Size",560,24,7,115,1020,52,7,40,38,LD
Wendy’s,"Apple Pecan Chicken Salad, Half Size",340,17,4,55,550,29,4,22,20,LD
Wendy’s,"Berry Burst Chicken Salad, Full Size",460,17,5,105,1090,41,7,29,41,LD
Wendy’s,"Berry Burst Chicken Salad, Half Size",290,13,3,50,570,23,5,15,23,LD
Wendy’s,Caesar Side Salad,240,15,4,30,500,19,3,4,8,S
Wendy’s,Garden Side Salad,250,18,4,20,460,18,2,4,7,S
Wendy’s,"Southwest Avocado Chicken Salad, Full Size",600,41,11,135,1220,18,7,7,42,LD
Wendy’s,"Southwest Avocado Chicken Salad, Half Size",300,20,6,70,620,10,4,4,21,LD
Wendy’s,"Spicy Caesar Chicken Salad, Half Size",410,23,6,75,930,30,5,4,23,LD
Wendy’s,"Taco Salad, Half Size",470,23,8,45,1320,49,7,12,19,LD
Wendy’s,Baconator Fries,490,28,9,35,550,45,4,2,14,S
Wendy’s,Bacon Cheese Baked Potato,440,14,6,35,550,64,7,4,17,S
Wendy’s,Cheese Baked Potato,430,13,7,30,560,65,7,5,14,S
Wendy’s,Chili & Cheese Baked Potato,460,11,5,35,710,71,8,7,19,S
Wendy’s,"Chili, Large",250,7,3,50,1170,23,5,9,23,S
Wendy’s,"Chili, Small",170,5,2,35,780,16,4,6,15,S
Wendy’s,Chili Cheese Fries,500,25,8,35,710,53,6,4,16,S
Wendy’s,"Natural-Cut Fries, Junior",230,10,2,0,15,30,3,0,3,S
Wendy’s,"Natural-Cut Fries, Large",530,24,5,0,520,70,6,0,7,S
Wendy’s,"Natural-Cut Fries, Medium",420,19,4,0,420,56,5,0,6,S
Wendy’s,"Natural-Cut Fries, Small",320,15,3,0,320,43,4,0,5,S
Wendy’s,Plain Baked Potato,270,0,0,0,25,61,7,3,7,S
Wendy’s,Sour Cream and Chive Baked Potato,310,3,3,10,35,63,7,4,8,S
Wendy’s,Kids 2 Piece Chicken Tenders,200,10,2,45,620,13,0,0,15,LD
Wendy’s,Kids 4 Piece Chicken Nuggets,170,11,2,35,340,10,0,0,9,LD
Wendy’s,Kids Cheeseburger,280,13,6,50,540,25,1,5,15,LD
Wendy’s,Kids Grilled Chicken Wrap,270,10,4,55,640,24,2,3,20,LD
Wendy’s,Kids Hamburger,240,9,4,40,350,24,1,5,13,LD
Wendy’s,Artisan Egg Sandwich with Bacon,320,17,8,245,750,25,1,4,18,B
Wendy’s,Artisan Egg Sandwich with Sausage,480,33,13,275,980,27,1,4,21,B
Wendy’s,Bacon Breakfast Bowl,510,28,9,245,1390,44,4,2,19,B
Wendy’s,Biggie Breakfast Sandwich,610,40,15,290,1400,37,2,7,27,B
Wendy’s,Fresh-Baked Biscuit with Applewood Smoked Bacon,410,24,13,235,970,34,1,5,15,B
Wendy’s,Fresh Baked Biscuit with Natural Sausage,590,41,19,270,1270,36,1,6,20,B
Wendy’s,Gravy and Sausage Bowl,450,22,6,220,1260,50,4,2,12,B
Wendy’s,Honey Butter Chicken Biscuit,500,26,12,50,1120,48,1,9,19,B
Wendy’s,Sausage and Egg Burrito,360,20,8,210,920,29,1,2,17,B
Wendy’s,Sausage and Gravy Biscuit,490,29,14,20,1400,49,2,6,8,B
Wendy’s,Sausage Biscuit,480,33,15,50,1010,35,1,5,12,B
Wendy’s,"Seasoned Home-Style Potatoes, Large",360,13,3,0,1080,57,6,1,5,B
Wendy’s,"Seasoned Home-Style Potatoes, Medium",250,9,2,0,750,39,4,1,4,B
Wendy’s,"Seasoned Home-Style Potatoes, Small",230,8,2,0,680,35,4,0,3,B
Arbys,Arby's Melt,330,11,4,30,920,40,2,5,18,LD
Arbys,Arby-Q Sandwich,400,10,3,30,1230,58,3,23,18,LD
Arbys,Beef 'n Cheddar Classic,450,20,6,50,1280,45,2,9,23,LD
Arbys,Beef 'n Cheddar Mid,630,32,11,100,2100,48,2,9,39,LD
Arbys,Bourbon BBQ Brisket Sandwich,650,33,12,105,1460,51,2,15,38,LD
Arbys,Bourbon BBQ Chicken Sandwich,690,31,9,90,1990,66,3,16,38,LD
Arbys,Bourbon BBQ Steak Sandwich,690,31,9,90,1990,66,3,16,38,LD
Arbys,Buttermilk Buffalo Chicken Sandwich,540,24,4.5,60,2110,53,2,6,29,LD
Arbys,Buttermilk Chicken Bacon & Swiss,650,31,9,90,1750,56,2,9,39,LD
Arbys,Buttermilk Chicken Cordon Bleu Sandwich,690,35,10,110,2000,53,1,7,41,LD
Arbys,Buttermilk Crispy Chicken Sandwich,550,26,4.5,60,1480,52,2,6,29,LD
Arbys,Classic French Dip & Swiss/Au Jus,540,23,11,85,2500,50,2,3,35,LD
Arbys,Classic Roast Beef,360,14,5,50,970,37,2,5,23,LD
Arbys,Double Roast Beef,510,24,9,95,1610,38,2,5,38,LD
Arbys,Fire-Roasted Philly Steak,640,32,11,105,1950,46,3,4,42,LD
Arbys,Grand Turkey Club,480,24,7,65,1610,37,2,9,30,LD
Arbys,Greek Gyro,710,44,13,75,1360,55,4,6,23,LD
Arbys,Half Pound Beef 'n Cheddar Sandwich,740,39,14,130,2530,48,2,9,49,LD
Arbys,Half Pound French Dip & Swiss,750,36,17,150,3350,51,2,3,55,LD
Arbys,Half Pound Roast Beef Sandwich,610,30,12,130,2040,38,2,5,48,LD
Arbys,Ham & Swiss Melt,300,9,4,35,1030,37,2,6,18,LD
Arbys,Loaded Italian Sandwich,680,40,14,100,2270,49,3,7,32,LD
Arbys,Pecan Chicken Salad Flatbread,710,46,7,65,980,53,4,9,22,LD
Arbys,Pecan Chicken Salad Sandwich,840,44,6,75,1210,81,6,20,33,LD
Arbys,2 piece Prime-Cut Chicken Tenders,240,11,1.5,30,640,19,1,0,16,LD
Arbys,3 piece Prime-Cut Chicken Tenders,360,17,2.5,45,950,28,2,0,23,LD
Arbys,5 piece Prime-Cut Chicken Tenders,600,28,4,75,1590,47,3,0,39,LD
Arbys,Reuben Sandwich,680,31,8,80,2420,62,4,5,37,LD
Arbys,Roast Beef Gyro,550,29,7,60,1290,48,3,5,24,LD
Arbys,Roast Turkey & Swiss Sandwich,710,28,7,65,1930,79,5,15,38,LD
Arbys,Roast Turkey & Swiss Wrap,520,27,9,65,1640,39,4,6,30,LD
Arbys,"Roast Turkey, Ranch & Bacon Sandwich",800,34,10,80,2420,79,5,16,45,LD
Arbys,"Roast Turkey, Ranch & Bacon Wrap",620,34,11,85,2130,39,4,6,37,LD
Arbys,Smoke Mountain w/ Beef Short Rib,740,35,13,125,2050,62,4,17,43,LD
Arbys,Smokehouse Beef Short Rib Sandwich,590,59,10,75,1510,59,4,14,26,LD
Arbys,Smokehouse Brisket,600,35,12,110,1240,42,2,7,33,LD
Arbys,Super Roast Beef,430,17,5,45,1060,45,3,11,23,LD
Arbys,Three Cheese Steak Sandwich,650,36,15,115,1760,44,2,9,30,LD
Arbys,Triple Decker Sandwich,1030,51,17,155,2940,83,5,19,62,LD
Arbys,Turkey Avocado Club,730,28,6,65,2140,80,6,16,41,LD
Arbys,Turkey Gyro,470,20,3.5,45,1520,48,3,5,25,LD
Arbys,Ultimate BLT,980,55,14,85,2130,80,6,19,43,LD
Arbys,Buffalo Chicken Slider,290,13,2,20,860,31,2,2,12,LD
Arbys,Chicken Tender 'n Cheese Slider,290,12,3.5,25,720,30,1,1,15,LD
Arbys,Corned Beef 'n Cheese Slider,220,9,3.5,30,890,21,1,1,14,LD
Arbys,Ham 'n Cheese Slider,210,8,3,25,780,21,1,2,13,LD
Arbys,Jalapeno Roast Beef 'n Cheese Slider,240,11,4.5,30,670,21,1,1,14,LD
Arbys,Pizza Slider,300,17,6,35,930,23,1,2,13,LD
Arbys,Roast Beef 'n Cheese Slider,240,11,4.5,30,670,21,1,1,14,LD
Arbys,Turkey 'n Cheese Slider,200,7,2.5,25,760,21,1,2,14,LD
Arbys,Chopped Side Salad,70,5,2.5,15,100,4,1,2,5,LD
Arbys,Crispy Chicken Farmhouse Salad,430,24,8,65,1000,26,4,4,28,LD
Arbys,Greek Gyro Salad,420,37,9,55,700,11,2,4,10,LD
Arbys,Roast Turkey Farmhouse Salad,230,13,7,55,870,8,2,5,22,LD
Arbys,Super Greek Salad,720,53,15,85,1310,39,5,7,22,LD
Chick Fil-A,Chargrilled Chicken Club Sandwich,430,16,8,85,1120,37,3,7,37,LD
Chick Fil-A,Chargrilled Chicken Sandwich,310,6,2,55,820,36,3,7,29,LD
Chick Fil-A,Chick-n-Slider,270,11,2.5,45,800,26,1,4,16,LD
Chick Fil-A,1 Piece Chick-n-Strips,120,6,3,25,320,6,0,1,11,LD
Chick Fil-A,2 Piece Chick-n-Strips,230,12,3,55,630,13,1,1,22,LD
Chick Fil-A,3 Piece Chick-n-Strips,350,17,3,70,940,22,1,3,28,LD
Chick Fil-A,4 piece Chick-n-Strips,470,23,3,90,1250,29,1,4,37,LD
Chick Fil-A,Chicken Deluxe,500,23,7,75,1590,42,3,6,31,LD
Chick Fil-A,4 piece Chicken Nuggets,130,6,1.5,40,490,5,1,0,14,LD
Chick Fil-A,6 piece Chicken Nuggets,190,9,1.5,55,730,7,1,0,21,LD
Chick Fil-A,8 piece Chicken Nuggets,260,12,3,70,990,9,1,1,28,LD
Chick Fil-A,12 piece Chicken Nuggets,390,18,1.5,115,1460,14,2,1,41,LD
Chick Fil-A,30 piece Chicken Nuggets,970,46,2.5,285,3660,35,4,1,103,LD
Chick Fil-A,Chicken Salad Sandwich,490,19,3,80,1130,55,5,12,28,LD
Chick Fil-A,Chicken Sandwich,440,19,4,60,1350,40,2,5,28,LD
Chick Fil-A,4 Piece Grilled Chicken Nuggets,70,2,1,35,220,1,0,0,13,LD
Chick Fil-A,6 Piece Grilled Chicken Nuggets,110,3,1,50,330,2,0,0,19,LD
Chick Fil-A,8 piece Grilled Chicken Nuggets,140,4,1,70,440,2,0,0,25,LD
Chick Fil-A,12 Piece Grilled Chicken Nuggets,210,5,1,100,670,3,0,1,38,LD
Chick Fil-A,Spicy Grilled Chicken Sub Sandwich,430,12,4.5,85,1310,47,5,9,33,LD
Chick Fil-A,Regular Grilled Chicken Sub Sandwich,450,13,6,75,1000,48,4,10,34,LD
Chick Fil-A,Smokehouse BBQ Bacon Sandwich,500,18,0,95,1200,46,2,10,33,LD
Chick Fil-A,Spicy Chicken Sandwich,450,19,4,60,1620,41,1,5,29,LD
Chick Fil-A,Spicy Deluxe,540,25,8,80,1760,43,2,6,34,LD
Chick Fil-A,Chargrilled Chicken Cool Wrap,350,14,5,60,960,29,15,3,37,LD
Chick Fil-A,Chicken Enchiladas Meal Kit,860,47,16,100,2520,70,0,8,39,LD
Chick Fil-A,Chicken Parmesan Meal Kit,720,31,15,120,1780,65,0,7,48,LD
Dairy Queen,1/2 lb. FlameThrower® GrillBurger,1000,74,26,170,1610,40,2,9,46,LD
Dairy Queen,1/2 lb. GrillBurger with Cheese,800,51,20,135,1280,44,3,13,40,LD
Dairy Queen,1/4 lb. Bacon Cheese GrillBurger,630,37,13,95,1250,44,2,13,30,LD
Dairy Queen,1/4 lb. GrillBurger with Cheese,540,30,11,70,1020,44,3,13,23,LD
Dairy Queen,1/4 lb. Mushroom Swiss GrillBurger,570,35,11,75,820,39,2,8,24,LD
Dairy Queen,Original Cheeseburger,400,18,9,65,930,34,1,8,19,LD
Dairy Queen,Original Double Cheeseburger,630,34,18,125,1240,34,1,9,34,LD
Dairy Queen,4 Piece Chicken Strip Basket w/ Country Gravy,1030,53,9,80,2780,105,9,4,35,LD
Dairy Queen,6 Piece Chicken Strip Basket w/ Country Gravy,1260,66,11,120,3500,121,12,4,49,LD
Dairy Queen,Bacon Cheese Dog,420,26,11,60,1140,26,1,3,19,LD
Dairy Queen,Cheese Dog,390,24,11,50,1000,26,1,3,16,LD
Dairy Queen,Chili Cheese Dog,380,24,11,55,900,23,1,3,16,LD
Dairy Queen,Chili Dog,330,20,8,40,1050,24,1,5,13,LD
Dairy Queen,Hot Dog,290,17,7,35,900,22,1,4,11,LD
Dairy Queen,Relish Dog,350,20,8,35,1000,30,1,6,13,LD
Dairy Queen,Barbecue Pork Sandwich,310,9,3,50,830,41,2,9,17,LD
Dairy Queen,Breaded Mushrooms,250,9,1,0,500,36,2,1,7,LD
Dairy Queen,Regular Cheese Curds,550,45,25,150,900,0,0,0,35,LD
Dairy Queen,Large Cheese Curds,1050,75,43,180,2210,52,0,30,43,LD
Dairy Queen,Chili Cheese Mega Dog,760,49,21,100,1570,48,2,6,32,LD
Dairy Queen,Corn Dog,260,15,4,20,450,26,1,7,6,LD
Dairy Queen,Crispy Fish Sandwich,470,22,3,20,1210,53,2,7,17,LD
Dairy Queen,Deluxe Cheeseburger,400,18,9,65,930,35,1,9,20,LD
Dairy Queen,Deluxe Double Cheeseburger,640,34,18,125,1240,35,1,9,34,LD
Dairy Queen,Deluxe Double Hamburger,540,26,13,100,750,34,1,9,29,LD
Dairy Queen,Deluxe Hamburger,350,14,7,50,680,34,1,9,17,LD
Dairy Queen,DQ Ultimate® Burger,780,48,22,150,1390,34,1,7,41,LD
Dairy Queen,Pork Tenderloin Sandwich,580,34,7,45,910,48,2,6,19,LD
Dairy Queen,Steak Finger Basket,910,48,13,45,2210,95,5,2,23,LD
Dairy Queen,3 chicken strips Chicken Strips,350,20,3,60,960,22,10,0,22,LD
Dairy Queen,Chicken Bacon Ranch Sandwich,500,20,8,65,1190,45,3,3,33,LD
Dairy Queen,Chicken Mozzarella Sandwich,640,25,8,60,1530,68,4,3,34,LD
Dairy Queen,Crispy Chicken BLT Salad,520,31,10,100,1470,25,9,6,37,LD
Dairy Queen,Crispy Chicken Garden Greens Salad,280,13,2,40,670,24,9,6,17,LD
Dairy Queen,Crispy Chicken Sandwich,600,30,5,55,1250,59,7,8,24,LD
Dairy Queen,Crispy Chicken Wrap,350,21,5,35,820,30,2,1,12,LD
Dairy Queen,Grilled Chicken BLT Salad,380,19,9,100,1540,11,3,6,42,LD
Dairy Queen,Grilled Chicken Garden Greens Salad,150,2,0.5,40,730,10,3,6,23,LD
Dairy Queen,Grilled Chicken Sandwich,360,15,3,50,1040,32,1,5,25,LD
Dairy Queen,Grilled Chicken Wrap,280,15,4,30,800,22,1,1,15,LD
Dairy Queen,Side Salad,20,0,0,0,15,5,2,3,1,LD
Dairy Queen,Turkey BLT Sandwich,550,26,8,60,1420,45,3,3,30,LD
Sonic,Hatch Green Chile Cheeseburger,710,43,17,120,1120,44,2,7,35,LD
Sonic,Jalapeno Burger,640,37,14,100,930,42,2,6,31,LD
Sonic,Jr. Burger,340,17,6,35,640,34,1,6,15,LD
Sonic,Jr. Chili Cheeseburger,410,24,9,55,730,32,1,4,20,LD
Sonic,Jr. Deluxe Burger,380,23,6,40,470,32,1,4,15,LD
Sonic,Jr. Deluxe Cheeseburger,450,28,9,60,800,33,1,4,19,LD
Sonic,Jr. Double Cheeseburger,600,38,16,110,1350,35,1,7,31,LD
Sonic,Sonic Bacon Cheeseburger (w/mayo),870,59,20,140,1350,45,2,7,39,LD
Sonic,Sonic Burger W/ Mustard,640,37,14,100,790,43,2,7,31,LD
Sonic,Sonic Burger W/ Ketchup,650,37,14,100,860,46,2,10,32,LD
Sonic,Sonic Burger W/ Mayonnaise,740,48,15,110,760,44,2,7,31,LD
Sonic,Sonic Cheeseburger W/ Mustard,710,43,17,120,1120,43,2,7,35,LD
Sonic,Sonic Cheeseburger W/ Ketchup,720,43,17,120,1190,47,2,10,35,LD
Sonic,Sonic Cheeseburger W/ Mayonnaise,800,54,18,130,1090,44,2,7,35,LD
Sonic,Super Sonic Bacon Double Cheeseburger (w/mayo),1280,92,36,260,1630,44,2,7,67,LD
Sonic,Super Sonic Double Cheeseburger W/ Mustard,1120,76,32,235,1550,44,2,8,63,LD
Sonic,Super Sonic Double Cheeseburger W/ Ketchup,1130,76,32,235,1620,47,2,11,63,LD
Sonic,Super Sonic Double Cheeseburger W/ Mayo,1220,87,34,245,1520,45,2,8,63,LD
Sonic,Super Sonic Jalapeno Double Cheeseburger,1120,76,32,235,1690,43,2,7,63,LD
Sonic,Veggie Burger W/ Ketchup,450,14,4,10,1410,67,5,11,15,LD
Sonic,Veggie Burger With Mustard,450,14,4,10,1350,64,5,8,15,LD
Sonic,Veggie Burger W/ Mustard,450,14,4,10,1300,64,5,8,15,LD
Sonic,Grilled Asiago Caesar Chicken Club Sandwich,610,30,7,110,1570,44,3,8,40,LD
Sonic,Crispy Asiago Caesar Chicken Club Sandwich,680,39,9,80,1120,53,4,7,31,LD
Sonic,Grilled Chicken Sandwich,430,20,4,80,940,33,2,6,28,LD
Sonic,Crispy Chicken Sandwich,570,33,5,45,1060,47,4,6,23,LD
Sonic,Chicken Strip Sandwich,450,24,4,35,740,43,1,4,19,LD
Sonic,3 Piece Crispy Chicken Tender Dinner,280,14,2.5,0,800,16,0,0,22,LD
Sonic,5 Piece Crispy Chicken Tender Dinner,470,24,4.5,0,1340,26,0,0,37,LD
Sonic,Deluxe Ultimate Chicken Sandwich,740,39,8,90,1550,63,4,12,33,LD
Sonic,Buffalo Dunked Ultimate Chicken Sandwich,1000,61,12,125,4520,70,5,12,23,LD
Sonic,Garlic Parmesan Dunked Ultimate Chicken Sandwich,1350,100,17,190,2180,69,4,10,23,LD
Sonic,Small Jumbo Popcorn Chicken,380,22,4,45,1250,27,3,1,18,LD
Sonic,Large Jumbo Popcorn Chicken,560,32,6,65,1890,41,5,2,27,LD
Sonic,Small Spicy Jumbo Popcorn Chicken,350,17,3,45,860,30,2,0,21,LD
Sonic,Large Spicy Jumbo Popcorn Chicken,610,30,5,80,1500,51,3,0,36,LD
Sonic,3 Piece Super Crunch Chicken Strip Dinner,970,46,8,55,2160,109,7,9,30,LD
Sonic,4 Piece Super Crunch Chicken Strip Dinner,1080,51,9,75,2390,118,8,9,37,LD
Sonic,5 Piece Super Crunch Chicken Strip Dinner,1190,57,10,90,2610,126,8,9,44,LD
Sonic,3 Piece Super Crunch Chicken Strips,330,16,3,55,670,25,2,0,22,LD
Sonic,4 Piece Super Crunch Chicken Strips,440,21,4,70,900,34,2,1,29,LD
Sonic,5 Piece Super Crunch Chicken Strips,550,26,5,90,1120,42,3,1,36,LD
Sonic,Traditional Ultimate Chicken Sandwich,730,39,8,90,1540,62,3,11,32,LD
Sonic,Ultimate Chicken Club,100,64,15,100,2070,65,4,12,39,LD
Sonic,"All Beef All-american Style Dog – 6""",370,18,7,40,1180,40,1,15,12,LD
Sonic,"All Beef Chicago Dog – 6""",430,20,7,40,2310,49,1,17,14,LD
Sonic,"All Beef Chili Cheese Coney – 6""",410,26,11,65,1140,30,2,4,17,LD
Sonic,"All Beef New York Dog – 6""",340,19,7,40,1250,30,3,4,13,LD
Sonic,"All Beef Regular Hot Dog – 6""",320,18,7,40,870,27,1,3,11,LD
Sonic,Cheesy Bacon Pretzel Dog - 6 In.,500,26,10,50,1410,46,2,7,15,LD
Sonic,Corn Dog,210,11,4,20,530,23,2,4,6,LD
Sonic,Footlong Quarter Pound Coney,830,54,22,85,1940,54,3,9,30,LD
Sonic,The Original Pretzel Dog,320,18,7,35,910,27,1,2,11,LD
Subway,"6"" B.L.T.",320,9,4,20,680,43,5,6,15,LD
Subway,Footlong B.L.T.,640,18,8,40,1360,86,10,12,30,LD
Subway,"6"" BBQ Rib Sandwich",430,18,6,50,590,47,5,8,19,LD
Subway,Footlong BBQ Rib Sandwich,860,36,12,100,1180,94,10,16,38,LD
Subway,"6"" Big Hot Pastrami",580,31,11,85,1470,47,5,7,29,LD
Subway,"6"" Big Philly Cheesesteak",500,17,9,85,1310,51,6,8,38,LD
Subway,Kids Mini Sub Black Forest Ham,180,3,0.5,10,450,30,3,5,10,LD
Subway,"6"" Black Forest Ham",290,5,1,20,830,46,5,8,18,LD
Subway,"6"" Carved Turkey",330,5,1,45,890,45,5,7,25,LD
Subway,"6"" Chicken & Bacon Ranch Melt",570,28,10,95,1080,47,5,8,35,LD
Subway,"6"" Chicken Pizziola Melt",460,16,6,80,1140,49,6,9,32,LD
Subway,"6"" Cold Cut Combo",370,13,4,50,1140,46,5,7,18,LD
Subway,"6"" Italian B.M.T.",410,16,6,45,1300,46,5,8,20,LD
Subway,"6"" Italian Hero",550,29,10,75,1470,47,5,9,26,LD
Subway,"6"" Meatball Marinara",480,18,7,30,950,59,8,12,21,LD
Subway,"6"" Oven Roasted Chicken",320,5,2,25,640,47,5,8,23,LD
Subway,Footlong Oven Roasted Chicken,640,10,4,50,1280,44,10,16,46,LD
Subway,Kids Mini Sub Roast Beef,200,3,1,25,390,30,4,5,14,LD
Subway,"6"" Roast Beef",320,5,2,40,700,45,5,7,24,LD
Subway,Footlong Roast Beef,640,10,4,80,1400,90,10,14,48,LD
Subway,"6"" Rotisserie Style Chicken",350,6,1.5,50,540,44,5,7,29,LD
